n;id;mac;strength;ssid;zone;floor;datetime
3552;7061;c0:25:5c:82:2c:0f;-81;bmstu_lb;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3553;7062;00:3a:9a:a3:68:21;-82;bmstu_staff;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3554;7063;00:3a:9a:a3:68:20;-83;bmstu_lb;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3555;7064;00:3a:9a:a3:68:29;-85;bmstu_guest;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3556;7065;00:3a:9a:a3:63:69;-86;bmstu_guest;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3557;7066;00:3a:9a:a3:63:60;-87;bmstu_lb;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3558;7067;50:17:ff:de:06:d1;-87;bmstu_staff;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3559;7068;50:17:ff:de:06:d9;-88;bmstu_guest;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3560;7069;00:26:52:d8:74:91;-89;bmstu_staff;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3561;7070;00:26:52:d8:74:99;-90;bmstu_guest;11;4;Tue Apr 13 17:47:25 GMT+03:00 2021
3562;7071;00:26:52:d8:82:20;-58;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3563;7072;00:26:52:d8:82:21;-58;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3564;7073;00:26:52:d8:82:29;-59;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3565;7074;e4:8d:8c:52:83:15;-65;shtucer;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3566;7075;50:17:ff:de:06:d9;-72;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3567;7076;c0:25:5c:82:2c:01;-74;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3568;7077;00:3a:9a:a3:68:29;-74;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3569;7078;00:3a:9a:a3:63:61;-75;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3570;7079;00:3a:9a:a3:63:69;-75;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3571;7080;00:3a:9a:a3:63:60;-75;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3572;7081;00:3a:9a:a3:68:20;-75;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3573;7082;2a:56:5a:49:09:25;-76;DIRECT-25-HP M130 LaserJet;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3574;7083;00:26:52:d8:74:91;-76;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3575;7084;00:26:52:d8:74:99;-76;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3576;7085;50:17:ff:de:06:d0;-76;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3577;7086;00:3a:9a:a3:68:21;-77;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3578;7087;00:26:52:d8:74:90;-77;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3579;7088;0c:9d:92:5a:d6:18;-78;directiya_arctica;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3580;7089;c0:25:5c:82:2c:00;-81;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3581;7090;e4:18:6b:4c:75:e6;-82;;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3582;7091;50:17:ff:de:06:d1;-83;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3583;7092;00:26:52:d8:82:26;-83;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3584;7093;c0:25:5c:82:2c:0e;-84;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3585;7094;c0:25:5c:82:2c:06;-84;bmstu_guest;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3586;7095;0c:9d:92:5a:d6:1c;-84;directiya_arctica_5G;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3587;7096;c0:25:5c:82:2c:0f;-85;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3588;7097;00:26:52:d8:82:2f;-86;bmstu_lb;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3589;7098;00:26:52:d8:82:2e;-87;bmstu_staff;11;4;Tue Apr 13 17:47:34 GMT+03:00 2021
3590;7099;00:26:52:d8:82:29;-65;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3591;7100;00:26:52:d8:82:21;-65;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3592;7101;00:26:52:d8:82:20;-66;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3593;7102;00:3a:9a:a3:63:60;-72;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3594;7103;00:3a:9a:a3:68:20;-72;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3595;7104;00:3a:9a:a3:68:21;-73;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3596;7105;0c:9d:92:5a:d6:1c;-73;directiya_arctica_5G;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3597;7106;00:3a:9a:a3:63:61;-74;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3598;7107;00:3a:9a:a3:68:29;-74;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3599;7108;2a:56:5a:49:09:25;-74;DIRECT-25-HP M130 LaserJet;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3600;7109;00:26:52:d8:74:99;-74;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3601;7110;0c:9d:92:5a:d6:18;-74;directiya_arctica;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3602;7111;00:26:52:d8:74:91;-78;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3603;7112;00:26:52:d8:74:90;-79;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3604;7113;50:17:ff:de:06:d9;-81;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3605;7114;e4:8d:8c:52:83:15;-82;shtucer;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3606;7115;50:17:ff:de:06:d1;-82;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3607;7116;00:26:52:d8:82:2f;-83;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3608;7117;50:17:ff:de:06:d0;-83;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3609;7118;00:26:52:d8:82:26;-84;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3610;7119;00:26:52:d8:82:2e;-84;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3611;7120;c0:25:5c:82:2c:00;-85;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3612;7121;00:3a:9a:a3:63:69;-85;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3613;7122;c0:25:5c:82:2c:01;-86;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3614;7123;c0:25:5c:82:2c:06;-87;bmstu_guest;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3615;7124;a6:fc:77:73:20:d8;-88;DIRECT-d8-HP M280 LaserJet;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3616;7125;a6:fc:77:73:20:d1;-88;DIRECT-d1-HP M280 LaserJet;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3617;7126;c0:25:5c:82:2c:0e;-90;bmstu_staff;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3618;7127;c0:25:5c:82:2c:0f;-90;bmstu_lb;11;4;Tue Apr 13 17:47:39 GMT+03:00 2021
3619;7128;0c:9d:92:5a:d6:18;-67;directiya_arctica;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3620;7129;0c:9d:92:5a:d6:1c;-69;directiya_arctica_5G;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3621;7130;a6:fc:77:73:20:d1;-70;DIRECT-d1-HP M280 LaserJet;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3622;7131;00:26:52:d8:82:21;-75;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3623;7132;00:26:52:d8:82:20;-76;bmstu_lb;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3624;7133;00:26:52:d8:82:29;-77;bmstu_guest;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3625;7134;00:3a:9a:a3:63:60;-78;bmstu_lb;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3626;7135;e4:8d:8c:52:83:15;-79;shtucer;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3627;7136;00:3a:9a:a3:63:61;-79;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3628;7137;a6:fc:77:73:20:d8;-80;DIRECT-d8-HP M280 LaserJet;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3629;7138;00:3a:9a:a3:63:69;-81;bmstu_guest;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3630;7139;00:3a:9a:a3:68:29;-82;bmstu_guest;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3631;7140;00:3a:9a:a3:68:21;-82;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3632;7141;ac:84:c6:7c:38:5e;-82;Sanya;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3633;7142;9e:93:4e:45:6a:f0;-85;DIRECT-vnWorkCentre 3225;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3634;7143;c0:25:5c:82:2c:01;-87;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3635;7144;c0:25:5c:82:2c:00;-88;bmstu_lb;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3636;7145;a6:fc:77:73:20:cc;-88;DIRECT-cc-HP M280 LaserJet;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3637;7146;c0:25:5c:82:2c:09;-89;bmstu_guest;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3638;7147;38:6b:1c:10:0b:70;-89;BIO;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3639;7148;c0:25:5c:82:2c:06;-90;bmstu_guest;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3640;7149;50:17:ff:de:06:d1;-90;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3641;7150;70:4f:57:84:15:b2;-91;TP-Link_15B2;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3642;7151;c0:25:5c:82:2c:0e;-92;bmstu_staff;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3643;7152;c0:25:5c:82:2c:0f;-93;bmstu_lb;11;4;Tue Apr 13 17:47:49 GMT+03:00 2021
3644;7153;9e:93:4e:45:6a:f0;-65;DIRECT-vnWorkCentre 3225;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3645;7154;ac:84:c6:7c:38:5e;-73;Sanya;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3646;7155;00:26:52:d8:82:21;-78;bmstu_staff;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3647;7156;00:26:52:d8:82:29;-79;bmstu_guest;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3648;7157;00:26:52:d8:82:20;-80;bmstu_lb;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3649;7158;0c:9d:92:5a:d6:18;-80;directiya_arctica;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3650;7159;c0:25:5c:82:2c:00;-83;bmstu_lb;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3651;7160;a6:fc:77:73:20:d1;-83;DIRECT-d1-HP M280 LaserJet;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3652;7161;e4:18:6b:4c:75:e6;-86;;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3653;7162;e4:8d:8c:52:83:15;-87;shtucer;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3654;7163;0c:9d:92:5a:d6:1c;-87;directiya_arctica_5G;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3655;7164;70:4f:57:84:15:b2;-87;TP-Link_15B2;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3656;7165;c0:25:5c:82:2c:09;-88;bmstu_guest;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3657;7166;00:26:52:d8:7f:b0;-88;bmstu_lb;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3658;7167;c0:25:5c:82:2c:01;-89;bmstu_staff;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3659;7168;c0:25:5c:82:2c:0e;-90;bmstu_staff;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3660;7169;c0:25:5c:82:2c:0f;-90;bmstu_lb;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3661;7170;00:3a:9a:a3:63:61;-90;bmstu_staff;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3662;7171;00:26:52:d8:7f:b9;-91;bmstu_guest;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3663;7172;00:26:52:d8:7f:b1;-91;bmstu_staff;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3664;7173;00:3a:9a:a3:63:69;-93;bmstu_guest;11;4;Tue Apr 13 17:47:57 GMT+03:00 2021
3665;7174;ac:84:c6:7c:38:5e;-67;Sanya;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3666;7175;e4:18:6b:01:93:62;-70;;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3667;7176;9e:93:4e:45:6a:f0;-78;DIRECT-vnWorkCentre 3225;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3668;7177;00:26:52:d8:7e:b9;-85;bmstu_guest;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3669;7178;00:26:52:d8:7e:b0;-85;bmstu_lb;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3670;7179;00:26:52:d8:7e:b1;-86;bmstu_staff;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3671;7180;e4:18:6b:0a:f6:e2;-88;;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3672;7181;86:f3:eb:77:18:40;-90;RAD+10011241472;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3673;7182;d2:61:00:f2:26:9d;-94;Galaxy A510035;10;4;Tue Apr 13 17:48:08 GMT+03:00 2021
3674;7183;ac:84:c6:7c:38:5e;-75;Sanya;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3675;7184;86:f3:eb:77:18:40;-75;RAD+10011241472;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3676;7185;e4:18:6b:01:93:62;-77;;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3677;7186;00:26:52:d8:7e:b1;-80;bmstu_staff;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3678;7187;9e:93:4e:45:6a:f0;-82;DIRECT-vnWorkCentre 3225;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3679;7188;00:26:52:d8:7e:b9;-86;bmstu_guest;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3680;7189;00:26:52:d8:7e:b0;-86;bmstu_lb;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3681;7190;c0:25:5c:82:1d:b0;-86;bmstu_lb;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3682;7191;00:26:52:d8:86:31;-88;bmstu_staff;10;4;Tue Apr 13 17:48:14 GMT+03:00 2021
3683;7192;ac:84:c6:7c:38:5e;-75;Sanya;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3684;7193;00:26:52:d8:7e:b1;-77;bmstu_staff;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3685;7194;e4:18:6b:01:93:62;-78;;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3686;7195;00:26:52:d8:7e:b9;-78;bmstu_guest;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3687;7196;86:f3:eb:77:18:40;-81;RAD+10011241472;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3688;7197;9e:93:4e:45:6a:f0;-86;DIRECT-vnWorkCentre 3225;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3689;7198;c0:25:5c:82:1d:b0;-86;bmstu_lb;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3690;7199;00:26:52:d8:7e:b0;-87;bmstu_lb;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3691;7200;00:26:52:d8:86:31;-88;bmstu_staff;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3692;7201;00:26:52:d8:80:89;-92;bmstu_guest;10;4;Tue Apr 13 17:48:17 GMT+03:00 2021
3693;7202;00:26:52:d8:7e:b9;-73;bmstu_guest;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3694;7203;ac:84:c6:7c:38:5e;-77;Sanya;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3695;7204;86:f3:eb:77:18:40;-78;RAD+10011241472;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3696;7205;00:26:52:d8:7e:b0;-80;bmstu_lb;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3697;7206;00:26:52:d8:7e:b1;-80;bmstu_staff;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3698;7207;38:6b:1c:05:be:68;-81;;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3699;7208;00:26:52:d8:83:f1;-82;bmstu_staff;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3700;7209;00:26:52:d8:83:f9;-83;bmstu_guest;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3701;7210;00:26:52:d8:83:f0;-83;bmstu_lb;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3702;7211;e4:18:6b:01:93:62;-84;;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3703;7212;ec:58:ea:93:16:f8;-86;Hotspot 2.0;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3704;7213;ec:58:ea:13:16:f8;-86;Passpoint Wi-Fi;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3705;7214;9e:93:4e:45:6a:f0;-87;DIRECT-vnWorkCentre 3225;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3706;7215;20:47:da:01:52:03;-89;AndroidAP_4126;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3707;7216;48:5b:39:e8:78:93;-90;426_asp;10;4;Tue Apr 13 17:48:24 GMT+03:00 2021
3708;7217;00:26:52:d8:7e:b0;-60;bmstu_lb;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3709;7218;00:26:52:d8:7e:b1;-68;bmstu_staff;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3710;7219;00:26:52:d8:7e:b9;-69;bmstu_guest;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3711;7220;86:f3:eb:77:18:40;-77;RAD+10011241472;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3712;7221;00:26:52:d8:86:30;-84;bmstu_lb;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3713;7222;00:26:52:d8:86:31;-85;bmstu_staff;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3714;7223;00:26:52:d8:86:39;-87;bmstu_guest;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3715;7224;ac:84:c6:7c:38:5e;-88;Sanya;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3716;7225;20:47:da:01:52:03;-88;AndroidAP_4126;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3717;7226;02:7f:8f:12:70:9a;-88;MT_FREE;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3718;7227;00:26:52:d8:7e:bf;-89;bmstu_lb;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3719;7228;00:26:52:d8:7e:b6;-90;bmstu_guest;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3720;7229;70:4f:57:84:15:b2;-90;TP-Link_15B2;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3721;7230;00:26:52:d8:83:f1;-91;bmstu_staff;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3722;7231;00:26:52:d8:7e:be;-91;bmstu_staff;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3723;7232;48:5b:39:e8:78:93;-92;426_asp;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3724;7233;c8:5a:9f:b2:ed:8c;-92;MGTS_GPON_C316;10;4;Tue Apr 13 17:48:34 GMT+03:00 2021
3725;7234;00:26:52:d8:7e:b0;-79;bmstu_lb;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3726;7235;00:26:52:d8:7e:b1;-80;bmstu_staff;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3727;7236;00:26:52:d8:86:30;-80;bmstu_lb;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3728;7237;00:26:52:d8:86:31;-80;bmstu_staff;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3729;7238;e4:18:6b:0a:f6:e2;-80;;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3730;7239;00:26:52:d8:86:39;-81;bmstu_guest;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3731;7240;00:26:52:d8:7e:b9;-82;bmstu_guest;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3732;7241;d4:ca:6d:6d:7d:61;-84;NMKN-RoC;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3733;7242;3c:9d:56:fd:6e:0b;-84;hw_manage_6e00;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3734;7243;18:0f:76:c3:86:6f;-84;mobila;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3735;7244;b2:52:16:b5:6a:1b;-85;DIRECT-1b-HP M130 LaserJet;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3736;7245;86:f3:eb:77:18:40;-86;RAD+10011241472;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3737;7246;48:5b:39:e8:78:93;-87;426_asp;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3738;7247;ac:84:c6:7c:38:5e;-88;Sanya;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3739;7248;e4:18:6b:01:93:62;-88;;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3740;7249;ae:84:c6:a9:56:9e;-89;;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3741;7250;c0:4a:00:82:65:f0;-89;TP-LINK_8265F0;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3742;7251;c0:3f:0e:e1:5c:4c;-92;rk9-metodroom;10;4;Tue Apr 13 17:48:42 GMT+03:00 2021
3743;7252;00:26:52:d8:7e:b0;-79;bmstu_lb;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3744;7253;00:26:52:d8:7e:b1;-80;bmstu_staff;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3745;7254;00:26:52:d8:86:30;-80;bmstu_lb;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3746;7255;00:26:52:d8:86:31;-80;bmstu_staff;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3747;7256;e4:18:6b:0a:f6:e2;-80;;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3748;7257;00:26:52:d8:86:39;-81;bmstu_guest;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3749;7258;00:26:52:d8:7e:b9;-82;bmstu_guest;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3750;7259;d4:ca:6d:6d:7d:61;-84;NMKN-RoC;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3751;7260;3c:9d:56:fd:6e:0b;-84;hw_manage_6e00;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3752;7261;18:0f:76:c3:86:6f;-84;mobila;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3753;7262;b2:52:16:b5:6a:1b;-85;DIRECT-1b-HP M130 LaserJet;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3754;7263;86:f3:eb:77:18:40;-86;RAD+10011241472;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3755;7264;48:5b:39:e8:78:93;-87;426_asp;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3756;7265;ac:84:c6:7c:38:5e;-88;Sanya;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3757;7266;e4:18:6b:01:93:62;-88;;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3758;7267;ae:84:c6:a9:56:9e;-89;;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3759;7268;c0:4a:00:82:65:f0;-89;TP-LINK_8265F0;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3760;7269;c0:3f:0e:e1:5c:4c;-92;rk9-metodroom;10;4;Tue Apr 13 17:48:49 GMT+03:00 2021
3761;7270;e4:18:6b:0a:f6:e2;-76;;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3762;7271;38:6b:1c:10:0b:70;-76;BIO;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3763;7272;18:0f:76:c3:86:6f;-83;mobila;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3764;7273;48:5b:39:e8:78:93;-84;426_asp;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3765;7274;94:0c:6d:bd:6c:4c;-84;wlcmtnndprtmntwrlssntwrk;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3766;7275;00:26:52:d8:7e:b9;-86;bmstu_guest;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3767;7276;00:26:52:d8:7e:b0;-86;bmstu_lb;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3768;7277;c0:3f:0e:e1:5c:4c;-86;rk9-metodroom;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3769;7278;00:26:52:d8:7e:b1;-87;bmstu_staff;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3770;7279;9e:93:4e:45:6a:f0;-88;DIRECT-vnWorkCentre 3225;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3771;7280;c0:4a:00:82:65:f0;-89;TP-LINK_8265F0;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3772;7281;00:26:52:d8:86:31;-90;bmstu_staff;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3773;7282;50:17:ff:de:06:e9;-90;bmstu_guest;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3774;7283;ea:6f:38:29:51:89;-90;DIRECT-89-HP M203 LaserJet;10;4;Tue Apr 13 17:48:54 GMT+03:00 2021
3775;7284;e4:18:6b:0a:f6:e2;-76;;14;4;Tue Apr 13 17:49:03 GMT+03:00 2021
